Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS317LN,---,---,0.03,2.00,1.00,0.045,0.030,18.00-20.00,11.00-15.00,3.00-4.00,N 0.10-0.22
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X2CrNiMoN18-12-4,1.4434,---,0.030,2.00,1.00,0.045,0.015,16.50-19.50,10.50-14.00,3.00-4.00,N 0.10-0.20
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM A 240/A 240M-03c,317LMN,---,S31726,0.030,2.00,0.75,0.045,0.030,17.0-20.0,13.5-17.5,4.0-5.0,N 0.10-0.20
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4304:1999,SUS317J1,---,---,0.040,2.50,1.00,0.045,0.030,16.00-19.00,15.00-17.00,4.00-6.00,---
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS317J1,---,---,0.040,2.50,1.00,0.045,0.030,16.00-19.00,15.00-17.00,4.00-6.00,---
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X2CrNiMoN17-13-5,1.4439,---,0.030,2.00,1.00,0.045,0.015,16.50-18.50,12.50-14.50,4.00-5.00,N 0.12-0.22
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM A 240/A 240M-03c,---,---,N08367,0.030,2.00,1.00,0.040,0.030,20.0-22.0,23.5-25.5,6.0-7.0,N 0.18-0.25
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM B 688-96,---,---,N08366,0.035,2.00,1.00,0.040,0.030,20.00-22.00,23.50-25.50,6.00-7.00,---
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM B 688-96,---,---,N08367,0.030,2.00,1.00,0.040,0.030,20.00-22.00,23.50-25.50,6.00-7.00,N 0.18-0.25; Cu 0.75
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4304:1999,SUS836L,---,---,0.030,2.00,1.00,0.045,0.030,19.00-24.00,24.00-26.00,5.00-7.00,N 0.25
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS836L,---,---,0.030,2.00,1.00,0.045,0.030,19.00-24.00,24.00-26.00,5.00-7.00,N 0.25
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X1NiCrMoCuN25-20-7,1.4529,---,0.020,1.00,0.50,0.030,0.010,19.00-21.00,24.00-26.00,6.00-7.00,N 0.15-0.25; Cu 0.50-1.50
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM A 240/A 240M-03c,904L,---,N08904,0.020,2.00,1.00,0.045,0.035,19.0-23.0,23.0-28.0,4.0-5.0,N 0.10; Cu 1.0-2.0
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM B 625-99,---,---,N08904,0.020,2.00,1.00,0.045,0.035,19.00-23.00,23.00-28.00,4.0-5.0,Cu 1.0-2.0; Fe bal
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4304:1999,SUS890L,---,---,0.020,2.00,1.00,0.045,0.030,19.00-23.00,23.00-28.00,4.00-5.00,Cu 1.00-2.00
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS890L,---,---,0.020,2.00,1.00,0.045,0.030,19.00-23.00,23.00-28.00,4.00-5.00,Cu 1.00-2.00
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X1NiCrMoCu25-20-5,1.4539,---,0.020,2.00,0.70,0.030,0.010,19.00-21.00,24.00-26.00,4.00-5.00,N 0.15; Cu 1.20-2.00
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM A 240/A 240M-03c,321,---,S32100,0.08,2.00,0.75,0.045,0.030,17.0-19.0,9.0-12.0,---,"Ti 5 x (C+N) min, 0.70 max"
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4304:1999,SUS321,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Ti ≥ 5 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS321,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Ti ≥ 5 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4312:1991,SUS321,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Ti ≥ 5 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X6CrNiTi18-10,1.4541,---,0.08,2.00,1.00,0.045,0.015,17.00-19.00,9.00-12.00,---,Ti 5 x C to 0.70
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ISO 4955:1994,X7CrNiTi18-10,---,---,0.040-0.10,2.0,1.0,0.045,0.030,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.80
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ASTM A 240/A 240M-03c,347,---,S34700,0.08,2.00,0.75,0.045,0.030,17.0-19.0,9.0-13.0,---,"Cb 10 x C min, 1.00 max"
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4304:1999,SUS347,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Nb ≥ 10 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4305:1999,SUS347,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Nb ≥ 10 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),JIS G 4312:1991,SUS347,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Nb ≥ 10 x C
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),EN 10088-2:1995,X6CrNiNb18-10,1.4550,---,0.08,2.00,1.00,0.045,0.015,17.00-19.00,9.00-12.00,---,Nb 10 x C to 1.00
8.1.3A Chemical Composition of Austenitic Stainless Steels (Plate/Sheet/Strip),ISO 4955:1994,X7CrNiNb18-10,---,---,0.040-0.10,2.0,1.0,0.045,0.030,17.0-19.0,9.0-12.0,---,Nb 10 x C to 1.2
